id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,0hw8,disrupt8,riskdrop8
2411004,57.43,56.56,1,1,0,57.03,57.79,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
2411053,56.18,58.91,1,1,0,62.99,60.65,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
2412704,34.07,34.23,1,1,0,35.65,37.06,0,black,0,1,0,0,0,separated,$1000-$2999,0t finish hs,coll grad,hs grad,coll grad,once or twice,0,1,2
2412710,50.58,47.93,1,1,0,39.97,46.66,1,black,0,1,0,0,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,0,0,1
2412723,61.74,57.94,1,1,0,70.55,62.51,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,0
2412728,61.41,53.93,1,1,0,64.89,52.57,1,black,0,1,0,0,0,married,$20000-$24999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,1
2412735,40.36,36.21,1,0,0,38.15,38.89,0,black,0,1,0,0,0,separated,$10000-$14999,hs grad,hs grad,junior coll,junior coll,never,0,0,3
2412749,51.81,40.51,1,0,0,55.21,41.72,0,black,0,1,0,0,0,married,35000-$49999,masters,masters,postsec ed,postsec ed,more than twice,0,1,0
2412775,50.87,39.88,1,0,0,52.39,39.31,1,black,0,1,0,0,0,married,7500-$9999,0t finish hs,0t finish hs,coll grad,coll grad,once or twice,0,1,2
2412786,47.95,48.75,1,1,0,51.37,44.36,0,black,0,1,0,0,0,married,$20000-$24999,dont k0w,coll <4,postsec ed,postsec ed,never,0,0,0
2413832,60.86,49.46,1,1,0,60.87,42.71,0,white,1,0,0,0,0,divorced,$25000-$34999,coll grad,hs grad,coll grad,coll grad,once or twice,0,1,1
2413837,58.3,61.82,1,1,0,70.55,64.32,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
2413842,66.2,64.96,1,1,0,67.1,67.92,1,white,1,0,0,0,0,married,50000-$74999,masters,masters,postsec ed,postsec ed,never,0,0,0
2413854,57.85,62.41,1,1,0,70.55,61.43,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll <4,coll <4,never,0,0,0
2413865,64.03,56.07,1,1,0,70.55,63.64,1,ai,0,0,0,0,1,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2413868,53.29,60.02,1,1,0,51.27,60.95,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2413875,60.77,69.29,1,1,0,62.04,67.26,1,api,0,0,0,1,0,married,50000-$74999,doctorate,doctorate,postsec ed,postsec ed,never,0,0,0
2413889,50.57,64.28,1,1,0,57.08,43.08,0,api,0,0,0,1,0,married,35000-$49999,doctorate,coll grad,postsec ed,postsec ed,never,0,0,1
2413897,52.77,58.91,0,1,0,53.36,63.54,1,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll <4,never,0,0,0
2413948,41.98,49.36,1,1,0,46.22,46.27,0,black,0,1,0,0,0,divorced,$10000-$14999,coll grad,hs grad,postsec ed,postsec ed,never,0,0,2
2413961,32.06,34.75,1,0,0,42.23,40.08,1,black,0,1,0,0,0,separated,$3000-$4999,0t finish hs,hs grad,coll grad,coll grad,never,1,0,2
2413967,47.18,51.07,1,1,0,45.11,50.64,1,black,0,1,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
2413972,49.62,35.05,1,1,0,49.68,38.09,1,black,0,1,0,0,0,widowed,$10000-$14999,dont k0w,dont k0w,junior coll,junior coll,never,0,0,2
2413981,36.35,36.13,1,0,0,40.34,42.38,1,black,0,1,0,0,0,never married,$1000-$2999,dont k0w,dont k0w,coll <4,coll <4,never,0,0,3
2413995,56.63,52.64,1,1,0,53.16,47.96,1,black,0,1,0,0,0,married,$25000-$34999,0t finish hs,coll grad,postsec ed,postsec ed,never,0,0,0
2416306,53.96,60.18,0,0,0,59.07,62.47,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,1,0,0
2416341,52.98,50.67,1,1,0,50.46,53.92,1,black,0,1,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,3
2416342,43.59,36.97,1,1,0,36.66,39.13,0,black,0,1,0,0,0,married,$15000-$19999,hs grad,hs grad,coll <4,coll grad,never,0,0,0
2416352,43.28,43.86,1,1,0,41.57,44.46,1,black,0,1,0,0,0,married,$15000-$19999,dont k0w,dont k0w,coll grad,postsec ed,never,0,0,0
2416355,65.47,52.91,1,1,0,65.64,40.87,1,black,0,1,0,0,0,divorced,$5000-$7499,dont k0w,coll <4,postsec ed,postsec ed,once or twice,1,1,3
2416362,54.56,54.41,1,0,0,48.13,56.23,1,white,1,0,0,0,0,married,$15000-$19999,junior coll,0t finish hs,coll grad,coll grad,never,0,0,0
2416385,45.08,37.9,1,1,0,38.5,37.25,1,black,0,1,0,0,0,divorced,$10000-$14999,coll grad,coll grad,coll grad,coll grad,never,0,0,2
2416394,33.54,32.19,1,1,0,35.29,37.2,1,black,0,1,0,0,0,separated,$5000-$7499,coll grad,coll grad,coll grad,coll grad,never,0,0,2
2416397,35.23,33.61,1,0,0,37.04,36.06,1,black,0,1,0,0,0,married,$1000-$2999,junior coll,coll <4,junior coll,postsec ed,once or twice,1,1,1
2417402,36.43,40.08,1,0,0,37.86,37.72,0,black,0,1,0,0,0,never married,7500-$9999,hs grad,hs grad,coll grad,coll grad,never,1,0,2
2417404,39.89,35.22,1,0,0,41.5,46.03,0,black,0,1,0,0,0,never married,$10000-$14999,coll <4,coll grad,coll <4,coll <4,once or twice,0,1,1
2417405,39.74,37.19,1,0,0,33.97,38.1,0,black,0,1,0,0,0,married,7500-$9999,dont k0w,0t finish hs,coll grad,coll grad,never,0,0,1
2417432,44.75,35.76,1,1,0,46.56,37.31,0,black,0,1,0,0,0,married,$20000-$24999,hs grad,hs grad,coll grad,coll <4,never,0,0,0
2417437,41.9,50.36,1,1,0,48.27,49.81,1,black,0,1,0,0,0,widowed,35000-$49999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,2
2417444,63.56,67.62,1,1,0,69.15,69.83,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2417450,35.58,45.94,1,1,0,32.49,39.33,0,white,1,0,0,0,0,married,35000-$49999,0t finish hs,0t finish hs,0t finish hs,0t finish hs,never,1,0,2
2417454,35.73,40.64,1,1,0,46.12,37.23,0,white,1,0,0,0,0,divorced,$10000-$14999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,2
2417461,64.15,61.97,1,1,0,65.31,63.43,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2417477,51.39,47.27,1,0,0,49.43,53.1,1,white,1,0,0,0,0,married,$1000-$2999,0t finish hs,junior coll,junior coll,junior coll,never,0,0,1
2417482,51.92,39.73,1,0,0,53.56,40.1,0,black,0,1,0,0,0,widowed,$3000-$4999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,4
2417483,42.35,55.31,1,1,0,48,36.25,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,junior coll,postsec ed,postsec ed,once or twice,0,1,0
2418200,60.11,52.94,1,0,0,62.32,46.47,1,white,1,0,0,0,0,married,$15000-$19999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
2418203,51.97,61.04,1,1,0,48.86,63.99,0,black,0,1,0,0,0,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
2418205,63,47.48,1,1,0,54.19,52.53,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2418229,55.56,49.83,1,0,0,59.5,49.97,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll grad,postsec ed,postsec ed,never,1,0,0
2418232,53.01,49.27,1,0,0,60.02,40.84,0,white,1,0,0,0,0,married,$25000-$34999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
2418253,55.9,44.96,1,0,0,50.5,40.66,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,1,0,0
2418262,61.21,56.74,1,1,0,65.88,50.63,1,white,1,0,0,0,0,divorced,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,0,0,1
2418283,41.65,31.71,1,1,0,41.15,36.81,1,white,1,0,0,0,0,divorced,35000-$49999,dont k0w,dont k0w,coll <4,coll <4,never,1,0,1
2418417,53.12,56.8,1,1,0,50.82,51.33,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2418420,33.64,34.98,1,0,0,32.73,35.97,0,white,1,0,0,0,0,married,50000-$74999,dont k0w,hs grad,postsec ed,postsec ed,never,0,0,1
2418432,31.62,37.58,0,0,0,36.82,37.38,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,hs grad,hs grad,never,1,0,1
2418441,57.95,57.36,1,1,0,61.98,64.33,1,white,1,0,0,0,0,married,50000-$74999,hs grad,coll grad,postsec ed,postsec ed,never,0,0,1
2418449,53.96,45.8,1,0,0,47.44,40.35,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,dont k0w,coll <4,coll <4,never,0,0,0
2418454,51.72,44.12,1,1,0,63.37,49.77,1,hispanic,0,0,1,0,0,married,$15000-$19999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
2418476,55.16,49.62,1,1,0,39.47,46.44,0,white,1,0,0,0,0,married,35000-$49999,masters,masters,coll grad,coll grad,once or twice,0,1,0
2418493,42.69,40.16,1,0,0,40.52,39.05,1,white,1,0,0,0,0,married,50000-$74999,coll grad,hs grad,coll <4,coll grad,never,1,0,0
2419003,48.04,40.29,1,1,0,47.84,42.16,0,black,0,1,0,0,0,divorced,$3000-$4999,hs grad,junior coll,coll <4,junior coll,never,0,0,2
2419004,42.2,34.7,1,0,0,38.09,39.43,1,hispanic,0,0,1,0,0,married,$25000-$34999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,1,0,0
2419034,53.35,52.37,1,1,0,52.64,46.93,0,black,0,1,0,0,0,never married,$15000-$19999,coll <4,coll <4,postsec ed,postsec ed,never,0,0,0
2419036,65.98,62.25,1,1,0,57.68,54.87,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,1,0,0
2419049,55.36,44.23,1,0,0,60.01,46.98,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2419057,63.34,62.76,1,1,0,66.37,67.15,1,white,1,0,0,0,0,married,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
2419059,54.25,50.78,1,1,0,54.44,47.84,0,hispanic,0,0,1,0,0,married,$25000-$34999,coll <4,junior coll,postsec ed,postsec ed,never,0,0,0
2419066,36.19,36.72,1,0,0,46.3,43.88,0,black,0,1,0,0,0,divorced,$1000-$2999,dont k0w,hs grad,coll grad,coll grad,never,1,0,2
2419076,56.07,50.62,1,1,0,69.15,57.96,1,api,0,0,0,1,0,divorced,7500-$9999,coll grad,masters,postsec ed,postsec ed,never,0,0,3
2421604,62.72,56.59,1,1,0,60.72,65.02,0,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll grad,coll grad,never,0,0,1
2421611,56.72,47.9,1,1,0,61.56,51.36,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2421617,41.96,37.55,1,1,0,42.56,50.7,1,white,1,0,0,0,0,married,35000-$49999,coll grad,dont k0w,coll <4,coll <4,never,0,0,0
2421618,49.87,53.78,1,1,0,48.92,51.47,1,white,1,0,0,0,0,married,50000-$74999,dont k0w,0t finish hs,coll grad,coll grad,once or twice,0,1,0
2421623,41.69,50.49,1,0,0,61.31,60.47,1,white,1,0,0,0,0,married,$5000-$7499,hs grad,0t finish hs,hs grad,hs grad,never,0,0,3
2421626,64.57,62.78,1,0,0,70.55,68.64,1,white,1,0,0,0,0,widowed,$3000-$4999,hs grad,0t finish hs,coll grad,coll grad,never,1,0,3
2421629,49.87,49.07,1,0,0,49.35,51.38,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,junior coll,coll <4,coll <4,never,0,0,0
2421637,62.16,47.97,1,1,0,62.98,55.64,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,coll grad,postsec ed,postsec ed,never,0,0,0
2421644,60.57,59.21,1,1,0,67.97,52.48,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
2421651,34.09,43.12,1,1,0,39,47.69,0,white,1,0,0,0,0,married,35000-$49999,hs grad,coll grad,coll grad,coll grad,once or twice,0,1,0
2421673,54.46,42.72,1,0,0,50.76,52.64,0,black,0,1,0,0,0,never married,$3000-$4999,hs grad,hs grad,coll <4,postsec ed,never,0,0,3
2421674,37.31,33.12,1,1,0,36.93,50.89,1,white,1,0,0,0,0,divorced,$20000-$24999,dont k0w,dont k0w,coll <4,coll <4,never,0,0,3
2421677,48.76,51.75,1,1,0,45.37,65.48,0,white,1,0,0,0,0,married,$5000-$7499,hs grad,hs grad,coll grad,coll grad,never,0,0,1
2421678,64.18,40.8,1,1,0,56.86,51.56,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2421679,55.63,54.89,1,1,0,60.07,71.26,0,white,1,0,0,0,0,married,50000-$74999,dont k0w,dont k0w,postsec ed,postsec ed,more than twice,1,1,0
2421691,33.73,33.94,1,1,0,45.93,46.25,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,once or twice,0,1,1
2421696,32,30.14,1,0,0,38.52,52.95,0,white,1,0,0,0,0,married,$25000-$34999,coll grad,0t finish hs,hs grad,hs grad,never,0,0,0
2422501,44.54,51.49,1,1,0,48.78,45.67,1,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,3
2422525,64.34,56.08,1,1,0,64.6,49.84,1,white,1,0,0,0,0,widowed,$10000-$14999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,3
2422550,50.51,47.93,1,0,0,48.93,51.21,1,white,1,0,0,0,0,separated,$3000-$4999,hs grad,0t finish hs,postsec ed,postsec ed,never,0,0,3
2422560,34.78,32.76,0,0,0,40.07,40.03,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,never,1,0,0
2422561,47.1,33.88,1,0,0,37.6,43.41,1,white,1,0,0,0,0,widowed,$10000-$14999,dont k0w,hs grad,hs grad,hs grad,once or twice,0,1,2
2422577,31.13,30.71,1,1,0,37.67,34.52,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,hs grad,0t finish hs,hs grad,never,1,0,0
2422591,35.9,33.75,1,0,0,45.83,40.5,1,white,1,0,0,0,0,divorced,$1000-$2999,0t finish hs,0t finish hs,junior coll,coll <4,never,0,0,3
2423200,50.47,44.18,1,1,0,54.84,41.77,1,hispanic,0,0,1,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
2423218,48.74,48.59,1,1,0,48.55,38.35,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
2423227,54.51,56.82,1,1,0,55.29,55.04,0,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,1,0,0
2423231,40.11,38.8,1,1,0,46.48,38.88,1,black,0,1,0,0,0,married,$20000-$24999,dont k0w,hs grad,postsec ed,postsec ed,never,0,0,1
2423237,57.62,48.73,1,1,0,63.27,52.58,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
2423246,47.34,48.75,1,1,0,43.47,55.6,0,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll <4,coll <4,never,1,0,1
2423272,43.08,49.58,1,1,0,57.76,52.89,0,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2423280,52.54,46.5,1,1,0,60.79,46.85,1,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,0,0,1
2423281,41.07,36.98,0,0,0,47.07,38.25,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
2424003,50.48,49.88,1,1,0,54.83,49.76,0,white,1,0,0,0,0,married,$20000-$24999,junior coll,0t finish hs,coll <4,coll <4,never,0,0,0
2424012,50.26,44.48,1,0,0,49.11,49.89,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,hs grad,hs grad,never,0,0,1
2424035,56.66,50.6,1,1,0,54.13,49.31,0,white,1,0,0,0,0,married,50000-$74999,hs grad,coll grad,postsec ed,postsec ed,never,0,0,0
2424048,57.62,53.05,1,1,0,57.17,56.71,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
2424066,32.7,39.34,1,0,0,44.91,43.19,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,0
2426903,37.03,45.11,1,0,0,42.25,47.14,0,white,1,0,0,0,0,divorced,$15000-$19999,0t finish hs,0t finish hs,postsec ed,junior coll,never,1,0,1
2426920,44.35,39.13,0,0,0,52.89,43.84,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,coll <4,coll <4,once or twice,0,1,0
2426936,40.97,40.1,1,0,0,41.54,47.62,0,white,1,0,0,0,0,divorced,$10000-$14999,0t finish hs,0t finish hs,0t finish hs,0t finish hs,never,0,0,1
2426946,33.1,37.99,1,0,0,37.18,40.09,1,white,1,0,0,0,0,divorced,$1000-$2999,0t finish hs,0t finish hs,0t finish hs,coll <4,never,1,0,5
2426947,39.27,41.88,1,1,0,38.73,42.78,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,coll <4,postsec ed,once or twice,0,1,0
2426950,32.97,43.07,1,0,0,39.89,42.2,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,postsec ed,once or twice,0,1,0
2426951,45.98,48.49,0,0,0,43.44,56.04,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,postsec ed,postsec ed,once or twice,0,1,2
2426970,49.11,53.36,1,0,0,38.32,39.28,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,1,0,0
2426987,38.99,36.45,0,0,0,39.25,38.15,0,white,1,0,0,0,0,married,<$1000,0t finish hs,0t finish hs,hs grad,hs grad,never,0,0,3
2426997,38.92,42.65,0,0,0,37.85,45.1,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,junior coll,junior coll,more than twice,1,1,0
2431512,38.54,58.48,1,1,0,58.37,54.95,0,white,1,0,0,0,0,married,$10000-$14999,hs grad,0t finish hs,postsec ed,postsec ed,once or twice,0,1,1
2431519,58.12,48.81,1,1,0,55.14,51.14,0,white,1,0,0,0,0,married,$20000-$24999,coll grad,junior coll,coll grad,coll grad,never,0,0,0
2431541,32.71,35.04,1,0,0,37.21,40.18,0,white,1,0,0,0,0,divorced,$5000-$7499,dont k0w,hs grad,hs grad,hs grad,more than twice,0,1,1
2431553,48.6,36.98,1,0,0,45.08,39.1,1,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,coll <4,hs grad,once or twice,0,1,1
2431582,54.24,48.61,0,0,0,52.18,55.62,0,white,1,0,0,0,0,married,7500-$9999,0t finish hs,hs grad,postsec ed,postsec ed,more than twice,1,1,1
2431584,61.67,61.65,1,1,0,61.65,67.1,1,white,1,0,0,0,0,married,50000-$74999,junior coll,junior coll,postsec ed,postsec ed,never,0,0,0
2431585,50.45,38.37,1,0,0,53.28,40.28,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,hs grad,hs grad,more than twice,0,1,1
2431593,50.19,57.55,1,0,0,47.85,68.88,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,coll <4,junior coll,coll <4,never,0,0,0
2431596,50.12,52.18,1,0,0,58.91,43.76,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,0,0,2
2432336,58.71,51.61,1,0,0,61.82,49.73,1,api,0,0,0,1,0,married,$10000-$14999,0t finish hs,0t finish hs,coll <4,coll <4,never,0,0,4
2432338,56.87,46.12,1,1,0,62.65,48.26,1,white,1,0,0,0,0,divorced,$15000-$19999,hs grad,hs grad,postsec ed,postsec ed,once or twice,0,1,1
2432341,30.24,41.65,1,0,0,43.49,39.84,0,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,coll <4,coll <4,once or twice,0,1,0
2432378,55.19,43.2,1,1,0,58.87,44.96,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
2432399,52.75,63.75,1,1,0,61.25,67.35,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,junior coll,postsec ed,postsec ed,never,0,0,0
2432701,53.71,52.29,1,1,0,48.6,45.04,1,black,0,1,0,0,0,married,$5000-$7499,coll <4,junior coll,postsec ed,postsec ed,never,0,0,1
2432716,35.95,34.4,0,0,0,49.12,41.71,1,white,1,0,0,0,0,0t married but cohabit,$10000-$14999,hs grad,hs grad,hs grad,hs grad,never,0,0,2
2432742,39.73,40.28,0,0,0,47.06,42.16,0,white,1,0,0,0,0,divorced,$20000-$24999,hs grad,0t finish hs,junior coll,junior coll,never,1,0,1
2432760,35.69,32.73,1,0,0,50.38,37.93,0,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,once or twice,1,1,3
2432769,44.73,33.34,1,1,0,38.95,38.78,1,black,0,1,0,0,0,separated,$5000-$7499,dont k0w,dont k0w,postsec ed,coll grad,once or twice,0,1,2
2432777,43.4,41.07,0,0,0,47.28,49.14,1,black,0,1,0,0,0,never married,$3000-$4999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,2
2437124,42.45,38.06,0,0,0,39.62,37.03,1,ai,0,0,0,0,1,married,$25000-$34999,coll <4,coll <4,hs grad,hs grad,never,0,0,0
2437153,51.98,44.34,1,0,0,50.41,51.53,1,white,1,0,0,0,0,divorced,7500-$9999,0t finish hs,hs grad,junior coll,junior coll,never,0,0,1
2437156,62.55,63.07,1,1,0,58.09,67.31,0,white,1,0,0,0,0,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
2437172,57.82,54.37,1,1,0,55.37,46.28,0,white,1,0,0,0,0,married,35000-$49999,masters,coll grad,postsec ed,coll grad,once or twice,0,1,0
2437179,49.05,38.39,1,1,0,45.39,39.34,1,api,0,0,0,1,0,married,35000-$49999,coll <4,0t finish hs,coll <4,hs grad,never,0,0,0
2437183,60.12,61.66,1,1,0,63.79,58.38,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2437192,34.36,35.13,1,0,0,43.45,50.17,1,black,0,1,0,0,0,divorced,$1000-$2999,dont k0w,0t finish hs,junior coll,postsec ed,never,0,0,3
2437606,32.24,35.71,1,1,0,34.96,38.46,0,white,1,0,0,0,0,divorced,$10000-$14999,hs grad,hs grad,coll <4,coll <4,once or twice,1,1,3
2437608,36.34,37.51,1,0,0,40.12,35.9,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,0,0,1
2437609,42.26,37.33,1,0,0,46.34,40.8,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,junior coll,junior coll,never,0,0,1
2437610,45.62,35.46,0,0,0,43.92,39.19,0,white,1,0,0,0,0,married,7500-$9999,0t finish hs,0t finish hs,postsec ed,postsec ed,once or twice,1,1,2
2437642,51.38,49.49,1,0,0,48.52,48.02,1,white,1,0,0,0,0,married,35000-$49999,dont k0w,coll grad,coll grad,coll grad,never,0,0,0
2437657,35.01,43.31,1,0,0,36.4,36.94,1,white,1,0,0,0,0,married,7500-$9999,hs grad,hs grad,junior coll,junior coll,never,1,0,1
2437658,49.3,40.73,1,0,0,45.05,39.81,1,white,1,0,0,0,0,married,7500-$9999,0t finish hs,0t finish hs,hs grad,hs grad,never,0,0,2
2437659,53.84,55.15,1,1,0,42.87,58.07,0,white,1,0,0,0,0,married,35000-$49999,hs grad,junior coll,postsec ed,postsec ed,never,0,0,0
2437663,43.6,48.85,1,1,0,43.72,45.65,1,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll <4,coll <4,never,0,0,0
2437664,36.72,30.92,1,0,0,35.93,36.06,1,black,0,1,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,postsec ed,postsec ed,once or twice,1,1,3
2437672,33.17,55.21,1,1,0,34.83,45.01,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,1,0,0
2437696,52.43,53.44,1,1,0,45.19,47.41,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
2439044,37.62,47.63,1,0,0,50.59,41.86,0,white,1,0,0,0,0,married,$10000-$14999,hs grad,hs grad,hs grad,hs grad,never,0,0,1
2439054,60.13,56.33,1,0,0,54.01,52.45,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
2439060,63.72,62.04,1,1,0,60.6,52.66,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
2439078,57.17,46.03,1,1,0,54.24,41.09,1,white,1,0,0,0,0,divorced,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
2439087,43.28,36.55,1,0,0,40.71,39.75,0,black,0,1,0,0,0,married,$15000-$19999,hs grad,0t finish hs,junior coll,junior coll,never,0,0,1
2439407,42.11,50.45,0,0,0,40.67,45.1,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,junior coll,junior coll,never,0,0,0
2439410,56.34,49.11,0,0,0,54.52,47.03,0,white,1,0,0,0,0,divorced,7500-$9999,coll <4,coll <4,coll grad,coll grad,once or twice,1,1,4
2439412,34.43,35.87,1,0,0,32.05,44,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
2439421,50.34,46.79,1,0,0,63.1,47.87,1,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,coll <4,hs grad,never,0,0,2
2439435,49.15,40.75,1,0,0,45.95,39.67,1,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,dont k0w,coll grad,coll <4,never,0,0,3
2439443,31.95,38.2,1,0,0,33.51,36.43,0,white,1,0,0,0,0,married,$10000-$14999,hs grad,0t finish hs,postsec ed,coll grad,once or twice,0,1,2
